type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,13621,1a:00:00:00:00:00,-47,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,199855893,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-1,-3,-4,-10,-4,-10,-5,-10,-5,-11,-5,-10,-5,-10,-5,-9,-6,-9,-6,-9,-5,-9,-5,-10,-5,-10,-5,-10,-5,-9,-6,-9,-6,-9,-7,-8,-7,-8,-7,-8,-7,-8,-7,-8,-7,-7,-7,-7,-8,-8,-8,-8,-7,-8,-4,-4,-9,-7,-9,-8,-9,-8,-9,-7,-9,-7,-9,-8,-9,-7,-9,-7,-9,-7,-9,-8,-9,-8,-9,-8,-9,-9,-9,-8,-9,-8,-10,-8,-10,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-8,-10,-8,-11,-7,-11,-7,-10,-2,-3,0,0,0,0,0,0,0,0,0,0,-10,0,-41,2,-42,3,-41,5,-41,6,-41,7,-40,7,-40,8,-40,9,-39,10,-38,11,-37,12,-37,13,-37,14,-37,13,-37,14,-37,15,-37,14,-35,13,-34,14,-36,17,-36,18,-34,16,-32,17,-31,18,-31,18,-32,19,-34,21,-34,21,-33,22,-32,24,-31,25,-31,25,-31,26,-31,27,-32,28,-32,26,-32,26,-32,28,-32,28,-32,29,-33,30,-34,28,-35,26,-35,26,-35,27,-36,28,-36,29,-37,28,-36,27,-37,27,-39,27,-40,27,-41,26,-41,23,-42,21,-42,20,-41,19,-10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-14,12,-55,13,-54,17,-55,20,-57,22,-53,20,-49,19,-48,20,-48,22,-48,24,-49,24,-47,24,-46,24,-45,25,-44,25,-44,23,-46,20,-45,21,-43,22,-40,22,-38,23,-38,22,-40,22,-43,23,-41,23,-37,22,-37,21,-37,17,-37,15,-38,15,-39,16,-40,14,-41,13,-40,12,-40,12,-41,11,-42,8,-43,8,-43,8,-42,7,-41,6,-42,5,-43,4,-43,4,-42,2,-42,0,-43,0,-43,-2,-42,-1,-43,-1,-44,-2,-44,-3,-41,-4,-40,-4,-43,-4,-45,-4,-47,-4,-49,-1,-13]"
CSI_DATA,13622,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,199868327,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-1,-4,-3,-14,-4,-14,-4,-15,-4,-15,-4,-14,-4,-14,-5,-13,-5,-13,-5,-12,-5,-13,-5,-13,-6,-13,-6,-13,-6,-13,-6,-13,-6,-13,-7,-12,-7,-11,-7,-11,-7,-12,-7,-11,-8,-11,-8,-11,-8,-11,-8,-11,-9,-11,-5,-6,-9,-11,-9,-12,-9,-12,-9,-11,-10,-12,-10,-12,-10,-11,-10,-11,-10,-11,-10,-12,-10,-12,-10,-12,-9,-13,-9,-13,-9,-13,-10,-13,-10,-13,-10,-13,-9,-13,-9,-13,-9,-13,-8,-14,-8,-14,-7,-14,-6,-14,-5,-14,-2,-4,0,0,0,0,0,0,0,0,0,-3,2,-10,6,-27,6,-27,4,-27,3,-27,2,-28,2,-28,2,-27,1,-26,1,-26,0,-25,-1,-26,-1,-26,-1,-26,-1,-26,-2,-26,-2,-26,-3,-26,-3,-27,-3,-26,-4,-26,-5,-26,-5,-25,-5,-25,-5,-24,-5,-23,-5,-23,-6,-23,-7,-24,-8,-24,-9,-24,-10,-24,-11,-24,-11,-24,-10,-25,-10,-25,-10,-26,-10,-26,-10,-25,-11,-26,-12,-26,-11,-26,-11,-26,-11,-27,-10,-28,-10,-29,-10,-29,-10,-30,-9,-30,-9,-29,-9,-29,-8,-29,-7,-29,-6,-28,-6,-28,-5,-28,-4,-29,-4,-30,-2,-11,-1,-4,0,0,0,1,0,0,0,0,0,0,-2,-2,-2,-1,2,2,11,5,30,15,32,15,34,18,35,20,36,21,32,20,29,17,23,16,20,13,20,13,24,13,28,14,31,14,30,16,29,17,26,20,25,18,24,20,22,21,20,22,19,22,20,21,20,18,20,15,21,14,22,15,22,17,22,18,23,18,23,18,21,16,21,16,23,16,24,16,25,16,25,15,26,13,26,12,26,11,26,11,26,12,26,11,26,11,26,10,26,10,27,8,27,7,27,7,27,7,27,7,27,7,27,7,27,6,27,6,27,6,28,6,28,6,10,2]"
CSI_DATA,13623,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,199885958,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-2,-1,-6,-4,-6,-4,-6,-4,-6,-4,-6,-3,-6,-3,-6,-3,-6,-3,-6,-3,-6,-3,-6,-3,-6,-3,-6,-2,-6,-3,-6,-3,-6,-3,-6,-2,-6,-2,-6,-2,-6,-2,-6,-2,-6,-2,-6,-2,-6,-1,-6,-1,-6,-1,-4,-1,-7,-2,-7,-2,-7,-2,-7,-1,-7,-1,-7,-1,-7,-1,-7,-1,-7,-1,-7,-1,-7,-1,-7,-1,-7,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-3,-7,-3,-7,-3,-7,-3,-7,-3,-6,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,-4,-5,-13,-20,-14,-20,-15,-20,-16,-19,-15,-19,-14,-19,-15,-18,-15,-18,-15,-18,-15,-17,-15,-17,-16,-18,-16,-17,-16,-16,-16,-15,-17,-16,-18,-17,-17,-16,-17,-15,-17,-16,-18,-16,-18,-14,-17,-13,-17,-13,-17,-12,-18,-12,-19,-13,-19,-12,-19,-12,-20,-12,-20,-12,-20,-11,-21,-11,-22,-11,-22,-11,-20,-11,-20,-12,-21,-12,-21,-12,-22,-12,-22,-13,-21,-13,-21,-13,-21,-14,-21,-15,-22,-15,-22,-15,-21,-15,-21,-15,-22,-16,-22,-17,-21,-19,-21,-18,-19,-17,-18,-17,-18,-19,-18,-19,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,34,12,22,-6,37,-30,52,-42,45,-35,32,-15,25,16,22,23,26,-1,39,-7,43,-2,38,-11,18,-5,-1,9,10,4,18,9,9,24,13,17,16,-3,7,-17,6,-15,25,-8,35,4,28,10,30,-2,31,-7,23,0,20,-2,25,-5,26,0,25,1,25,-1,26,-4,25,-6,22,-7,20,-7,20,-7,21,-7,21,-8,21,-8,21,-9,21,-9,21,-10,21,-11,20,-10,20,-11,20,-12,20,-13,20,-13,20,-12,19,-12,19,-13,20,-13,20,-14,20,-15,21,-14,21,-14,5,-4]"
CSI_DATA,13624,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,199905867,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,0,-5,0,-17,0,-17,0,-17,0,-17,0,-17,-1,-16,-2,-16,-2,-16,-2,-16,-2,-16,-2,-16,-2,-16,-3,-16,-3,-16,-3,-16,-3,-16,-4,-15,-4,-15,-5,-15,-5,-15,-5,-15,-5,-15,-5,-14,-6,-15,-6,-16,-6,-15,-3,-8,-7,-16,-7,-16,-7,-16,-7,-16,-7,-16,-8,-16,-8,-16,-8,-16,-7,-16,-7,-17,-6,-17,-7,-17,-6,-18,-6,-18,-6,-18,-6,-18,-6,-18,-6,-18,-6,-18,-6,-18,-5,-18,-5,-19,-4,-19,-3,-19,-2,-19,-2,-18,-1,-5,0,0,0,0,0,0,0,0,0,0,6,-5,27,-18,27,-19,26,-20,25,-20,25,-20,24,-20,24,-20,24,-20,23,-20,22,-21,21,-21,21,-22,21,-22,21,-22,20,-23,20,-24,20,-24,19,-22,19,-22,19,-24,18,-25,17,-23,16,-23,16,-23,16,-23,16,-24,15,-26,15,-26,15,-27,14,-27,13,-27,14,-27,14,-28,14,-29,14,-29,15,-29,16,-29,16,-29,15,-31,15,-32,16,-31,16,-31,15,-30,16,-30,17,-30,17,-31,18,-31,18,-30,18,-30,19,-30,20,-30,20,-30,21,-29,23,-28,24,-27,24,-26,24,-25,6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,17,37,15,38,14,39,12,39,11,38,10,37,9,36,8,37,7,39,7,40,7,39,7,38,6,38,4,38,3,37,4,37,5,36,4,36,3,35,2,35,1,35,2,35,4,35,3,33,3,33,4,33,5,32,4,31,4,31,5,32,6,31,6,31,7,31,8,31,8,31,9,31,10,31,11,31,11,30,11,30,11,31,13,31,13,30,13,30,14,28,15,28,15,28,16,28,16,28,16,28,16,28,17,27,17,27,18,28,18,29,18,29,18,29,4,7]"
CSI_DATA,13625,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,199938128,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-2,-3,-6,-13,-6,-13,-6,-13,-6,-13,-6,-13,-6,-13,-7,-12,-7,-12,-7,-12,-7,-12,-7,-12,-8,-12,-8,-12,-8,-12,-8,-12,-8,-12,-8,-11,-9,-10,-8,-10,-8,-11,-8,-11,-8,-10,-9,-9,-10,-9,-10,-10,-10,-10,-5,-5,-10,-10,-10,-11,-10,-11,-11,-10,-10,-10,-10,-11,-10,-11,-10,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-12,-11,-12,-11,-12,-11,-12,-11,-12,-10,-12,-10,-13,-9,-13,-9,-13,-8,-14,-8,-14,-8,-14,-7,-13,-2,-4,0,0,0,0,0,0,0,0,0,0,-2,-7,-6,-27,-6,-27,-6,-27,-7,-27,-8,-26,-8,-26,-8,-26,-8,-26,-8,-26,-8,-25,-9,-25,-9,-24,-9,-25,-9,-24,-11,-24,-11,-25,-12,-25,-12,-24,-12,-23,-12,-23,-12,-24,-12,-22,-13,-21,-12,-20,-12,-20,-13,-20,-14,-20,-15,-20,-16,-20,-16,-20,-17,-20,-16,-21,-16,-22,-17,-22,-17,-21,-16,-21,-17,-22,-18,-22,-18,-22,-18,-22,-18,-22,-17,-23,-17,-24,-16,-25,-16,-25,-15,-25,-15,-26,-15,-25,-15,-25,-15,-25,-15,-26,-14,-27,-13,-28,-13,-28,-12,-27,-11,-28,-10,-28,-3,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,33,-4,35,-4,36,-1,36,0,35,1,34,2,34,3,34,4,33,5,32,6,33,5,34,5,35,5,34,7,33,7,33,7,32,7,30,7,29,8,28,8,27,8,28,8,27,7,26,6,27,7,28,7,28,5,28,4,27,4,27,5,27,4,26,3,26,1,27,2,27,3,27,2,28,1,28,0,28,0,28,0,27,0,27,-1,28,-1,28,-2,27,-3,26,-3,26,-3,26,-3,26,-4,27,-4,27,-5,28,-5,28,-5,27,-5,28,-6,29,-5,28,-5,6,-2]"
CSI_DATA,13626,1a:00:00:00:00:00,-47,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,199945871,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,0,-4,1,-15,1,-15,1,-15,1,-15,1,-15,1,-14,0,-14,0,-14,0,-14,-1,-14,-1,-14,-1,-15,-2,-15,-2,-15,-1,-15,-2,-15,-2,-14,-2,-14,-3,-14,-3,-14,-3,-14,-3,-13,-3,-13,-4,-14,-4,-14,-4,-14,-2,-7,-5,-15,-5,-15,-5,-15,-5,-15,-5,-15,-4,-15,-5,-15,-5,-15,-5,-15,-5,-15,-5,-15,-5,-16,-5,-16,-4,-16,-4,-16,-4,-17,-4,-17,-4,-17,-3,-17,-2,-17,-2,-17,-2,-17,-1,-17,-1,-17,-1,-17,0,-16,0,-4,0,0,0,0,0,0,0,0,0,0,-1,-8,-4,-30,-5,-29,-6,-30,-6,-29,-7,-27,-7,-27,-7,-28,-7,-28,-8,-26,-8,-26,-9,-26,-8,-25,-8,-25,-9,-24,-11,-24,-13,-25,-12,-26,-13,-27,-12,-26,-11,-25,-11,-24,-13,-23,-13,-23,-12,-24,-11,-23,-12,-22,-13,-20,-15,-20,-16,-21,-17,-22,-18,-22,-18,-23,-17,-23,-17,-23,-18,-23,-17,-23,-17,-25,-17,-25,-17,-25,-17,-24,-18,-23,-18,-23,-19,-25,-19,-27,-18,-27,-17,-27,-17,-27,-17,-27,-17,-27,-16,-28,-15,-29,-14,-30,-13,-29,-13,-28,-13,-29,-13,-30,-12,-31,-3,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,36,-3,38,-1,37,2,36,4,35,4,34,5,34,6,34,6,33,8,32,8,33,6,35,7,36,8,36,9,34,9,31,9,31,9,31,8,31,10,30,12,29,12,28,11,27,8,27,8,28,9,28,7,29,6,29,7,28,7,28,6,28,5,28,5,28,6,28,6,28,6,27,4,26,1,27,1,29,1,30,1,30,1,29,0,29,0,29,0,29,-1,29,-1,28,-1,29,-2,28,-2,27,-2,28,-4,30,-5,30,-5,27,-4,29,-4,31,-4,30,-4,7,-1]"
CSI_DATA,13627,1a:00:00:00:00:00,-47,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,199969805,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-1,-3,-4,-10,-4,-10,-4,-11,-4,-11,-4,-10,-5,-10,-5,-9,-5,-9,-5,-9,-5,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-8,-6,-8,-6,-8,-6,-8,-7,-8,-7,-8,-7,-8,-8,-8,-8,-8,-4,-4,-8,-8,-8,-8,-8,-9,-8,-8,-8,-8,-8,-8,-9,-8,-9,-8,-9,-8,-9,-8,-9,-8,-9,-9,-9,-9,-9,-9,-8,-9,-8,-9,-9,-9,-9,-10,-8,-10,-8,-10,-8,-10,-8,-10,-7,-10,-7,-11,-7,-11,-6,-11,-2,-3,0,0,0,0,0,0,0,0,0,0,2,-10,11,-40,10,-41,8,-42,6,-42,5,-40,6,-40,6,-40,6,-39,4,-39,2,-39,1,-39,0,-39,0,-39,1,-38,0,-39,-1,-41,-1,-41,-1,-40,-2,-39,-3,-39,-3,-39,-5,-38,-6,-38,-7,-37,-6,-37,-7,-37,-8,-37,-9,-37,-10,-38,-11,-38,-12,-39,-13,-39,-12,-40,-13,-40,-14,-40,-13,-40,-13,-40,-14,-40,-14,-40,-15,-40,-15,-42,-14,-43,-13,-43,-13,-44,-12,-44,-12,-45,-12,-45,-12,-45,-12,-46,-12,-45,-11,-46,-10,-46,-9,-46,-7,-45,-5,-46,-3,-46,0,-47,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,47,26,45,28,43,30,43,32,42,31,41,31,41,31,40,32,38,33,37,34,37,34,38,35,37,37,36,37,34,35,33,35,34,35,33,34,32,33,31,33,31,32,31,32,30,31,29,31,29,32,31,30,32,28,31,28,31,28,31,27,32,25,32,26,32,25,33,24,33,24,34,22,34,21,35,21,36,21,37,22,37,21,37,19,38,19,37,18,37,17,38,16,39,14,39,13,39,13,39,14,39,14,40,12,40,11,39,11,41,13,43,13,42,12,10,3]"
CSI_DATA,13628,1a:00:00:00:00:00,-48,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,199975862,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,1,3,6,12,7,12,7,12,7,12,7,12,7,11,7,11,8,10,8,10,8,10,8,10,8,10,8,10,8,10,8,10,9,10,9,9,9,8,9,9,9,9,9,9,9,8,10,8,10,8,10,8,11,8,5,4,11,8,11,8,12,8,12,8,12,8,12,8,12,8,12,8,12,8,12,8,13,8,12,9,12,9,12,9,12,9,13,9,12,10,12,10,12,10,12,10,12,10,11,11,11,11,11,12,10,12,10,12,2,3,0,0,0,0,0,0,0,0,0,0,1,6,5,27,6,27,7,28,8,27,8,27,8,26,8,26,9,25,9,25,10,24,10,24,11,24,10,24,11,23,12,23,13,24,13,24,13,23,13,22,14,22,14,22,14,21,14,20,14,20,13,20,14,20,16,19,17,19,17,19,18,19,19,19,19,19,19,19,20,19,20,19,19,19,20,20,20,20,20,20,20,20,21,20,21,21,21,21,21,21,21,22,21,23,21,23,20,23,20,23,20,23,19,24,18,25,17,25,17,25,16,26,15,27,14,27,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-1,-37,-2,-37,-4,-37,-5,-37,-7,-36,-7,-36,-8,-36,-8,-35,-9,-35,-10,-34,-10,-35,-10,-35,-10,-35,-11,-34,-11,-33,-11,-33,-12,-33,-11,-32,-11,-31,-11,-31,-12,-30,-12,-30,-11,-29,-11,-29,-10,-29,-10,-30,-10,-30,-9,-29,-8,-28,-8,-28,-7,-28,-7,-29,-6,-29,-6,-29,-6,-29,-5,-29,-4,-29,-3,-30,-2,-30,-2,-30,-1,-30,-1,-30,-1,-30,0,-30,0,-29,1,-29,2,-29,2,-29,3,-29,3,-29,4,-29,4,-30,5,-30,5,-29,5,-30,5,-31,5,-30,6,-8,1]"
CSI_DATA,13629,1a:00:00:00:00:00,-47,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,199995886,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-2,3,-8,15,-7,15,-7,15,-7,14,-6,14,-6,14,-5,14,-5,14,-5,14,-5,15,-5,15,-5,15,-4,15,-4,15,-4,15,-4,15,-4,14,-3,14,-2,15,-2,15,-2,14,-2,14,-1,14,-1,14,-1,15,-1,16,-1,8,0,16,-1,16,-1,16,0,16,0,16,0,17,0,17,0,17,0,16,0,17,-1,17,-1,17,-1,17,-1,17,-2,17,-2,18,-2,18,-2,18,-2,18,-3,18,-3,18,-4,17,-4,17,-5,17,-6,17,-7,17,-2,4,0,0,0,0,0,0,0,0,0,0,-8,4,-30,16,-29,16,-29,18,-27,18,-25,18,-26,18,-27,18,-27,18,-24,18,-22,18,-21,19,-21,20,-22,20,-22,18,-22,19,-23,21,-24,22,-25,23,-23,22,-22,19,-21,19,-19,21,-19,23,-19,22,-18,22,-18,22,-15,22,-15,23,-16,24,-17,25,-16,26,-17,27,-17,26,-18,26,-17,26,-17,27,-17,29,-17,28,-16,28,-16,28,-15,27,-16,27,-18,28,-20,30,-20,30,-21,28,-22,27,-21,27,-21,28,-21,28,-21,28,-22,28,-23,26,-23,24,-24,24,-27,24,-28,24,-8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-10,-15,-39,-13,-41,-10,-41,-9,-42,-9,-40,-9,-40,-9,-39,-8,-39,-7,-39,-5,-38,-5,-38,-5,-40,-4,-41,-4,-43,-3,-41,-1,-38,-1,-37,-3,-37,-3,-38,-2,-38,-2,-37,-2,-36,-2,-33,-2,-32,-2,-34,-3,-34,-4,-35,-4,-34,-3,-34,-3,-33,-5,-32,-6,-32,-7,-33,-7,-33,-8,-33,-9,-31,-9,-30,-10,-30,-10,-32,-11,-35,-11,-34,-10,-32,-10,-32,-12,-31,-13,-31,-14,-30,-15,-29,-16,-29,-15,-30,-14,-29,-14,-30,-16,-31,-16,-30,-14,-28,-15,-31,-17,-33,-18,-30,-5,-7]"
CSI_DATA,13630,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,200005870,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-4,-1,-14,-3,-14,-3,-14,-3,-14,-3,-14,-3,-14,-2,-14,-2,-14,-2,-14,-1,-13,-1,-14,-1,-14,-1,-14,-1,-14,-1,-14,-1,-14,-1,-13,0,-13,0,-13,1,-13,1,-13,1,-13,1,-12,2,-13,2,-13,2,-13,2,-7,1,-14,3,-14,2,-14,3,-14,3,-14,3,-14,3,-14,3,-14,3,-14,3,-14,3,-15,3,-15,3,-15,3,-16,3,-16,2,-16,2,-15,2,-16,2,-16,2,-15,2,-15,1,-15,0,-15,0,-15,-1,-15,-1,-16,-2,-4,-1,0,0,0,0,0,0,0,0,0,0,-6,-5,-22,-19,-22,-18,-24,-18,-23,-17,-22,-16,-22,-16,-22,-16,-22,-16,-22,-14,-22,-14,-22,-13,-23,-12,-23,-12,-22,-12,-22,-13,-23,-14,-24,-13,-25,-12,-24,-10,-23,-11,-23,-12,-23,-9,-24,-8,-24,-7,-23,-7,-23,-7,-22,-6,-23,-6,-24,-7,-25,-7,-26,-7,-26,-6,-25,-6,-25,-5,-25,-5,-26,-5,-27,-4,-28,-3,-27,-4,-27,-5,-27,-6,-27,-7,-28,-7,-29,-7,-30,-7,-29,-9,-29,-10,-29,-9,-29,-8,-29,-8,-29,-8,-28,-8,-27,-9,-27,-10,-26,-13,-26,-15,-26,-15,-7,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-5,29,-20,30,-20,30,-20,31,-19,29,-18,30,-18,30,-18,30,-17,30,-16,29,-15,30,-14,32,-14,33,-15,33,-15,32,-14,31,-11,31,-10,29,-11,29,-12,29,-13,27,-14,27,-13,26,-11,26,-10,27,-9,27,-10,28,-11,27,-12,26,-13,26,-13,24,-13,23,-14,23,-15,23,-15,23,-15,22,-15,21,-14,22,-15,23,-16,24,-18,23,-19,23,-17,22,-18,21,-19,21,-20,19,-20,18,-20,18,-21,18,-21,18,-20,20,-19,21,-21,21,-21,19,-20,19,-22,19,-24,18,-23,4,-6]"
CSI_DATA,13631,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,200015945,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,0,3,3,13,3,13,3,13,3,13,3,13,3,12,3,12,4,12,4,12,4,12,4,12,4,12,4,12,5,12,5,11,5,11,5,11,6,10,6,10,6,11,6,11,6,10,6,9,7,10,8,10,7,11,4,5,8,10,8,10,8,10,8,10,9,10,9,11,9,11,9,11,8,11,9,11,9,11,9,11,9,11,9,11,8,11,8,12,8,12,8,12,8,12,7,12,7,12,7,13,7,13,6,13,5,13,5,13,1,3,0,0,0,0,0,0,0,0,0,0,-2,6,-5,26,-5,27,-5,27,-4,27,-3,26,-2,26,-2,26,-2,26,-1,25,-1,25,-1,25,0,24,1,24,1,25,2,25,3,26,3,26,2,25,3,24,3,25,4,25,4,24,4,24,4,24,4,22,5,22,6,23,6,23,6,23,8,23,9,24,9,24,8,23,9,24,10,24,9,25,8,25,9,25,10,25,10,24,9,24,9,25,9,26,9,27,8,27,8,26,9,26,8,26,8,26,8,27,8,27,6,28,5,28,3,27,3,28,2,29,1,28,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,-4,-33,-14,-35,-15,-36,-20,-34,-21,-34,-18,-35,-20,-32,-23,-26,-26,-24,-27,-26,-24,-25,-21,-26,-21,-28,-24,-26,-23,-23,-22,-23,-23,-26,-23,-26,-22,-25,-23,-24,-23,-23,-22,-22,-19,-23,-18,-23,-19,-22,-22,-23,-21,-23,-19,-23,-18,-23,-18,-23,-18,-24,-17,-24,-17,-23,-16,-23,-15,-25,-14,-26,-12,-24,-11,-24,-12,-25,-12,-25,-13,-26,-12,-27,-11,-26,-11,-26,-12,-26,-11,-28,-9,-27,-8,-27,-8,-27,-8,-27,-7,-27,-7,-28,-7,-28,-7,-28,-7,-29,-6,-29,-7,-29,-8,-8,-2]"
CSI_DATA,13632,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,200025883,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,3,-1,12,-2,12,-3,12,-3,12,-3,11,-3,11,-3,11,-4,11,-4,11,-4,11,-4,11,-5,11,-5,11,-5,10,-5,10,-5,11,-5,10,-5,10,-5,10,-5,10,-6,9,-6,9,-6,9,-6,9,-7,9,-7,10,-7,5,-4,10,-8,10,-8,10,-8,10,-8,10,-8,10,-8,10,-8,10,-8,10,-8,10,-8,10,-9,10,-8,10,-8,11,-8,11,-8,11,-8,11,-8,12,-8,12,-8,12,-7,12,-7,12,-6,12,-6,12,-6,12,-5,12,-5,3,-1,0,0,0,0,0,0,0,0,2,-1,8,-3,23,-7,24,-7,24,-8,23,-8,23,-9,23,-9,22,-10,21,-10,20,-10,20,-10,19,-10,19,-10,19,-11,19,-11,18,-12,18,-12,18,-12,18,-13,18,-13,17,-13,17,-14,17,-14,16,-14,16,-13,16,-14,16,-15,16,-16,17,-17,17,-17,16,-18,15,-18,15,-18,15,-18,15,-18,15,-19,15,-19,15,-20,16,-20,16,-20,16,-19,16,-19,16,-19,16,-19,17,-19,17,-19,17,-19,17,-19,17,-18,17,-18,17,-18,18,-18,19,-18,20,-18,20,-17,21,-16,21,-15,20,-14,7,-5,2,-2,-1,0,-2,0,0,0,0,0,0,0,0,-3,0,-2,0,3,-3,14,-9,42,-10,45,-10,41,-10,35,-10,26,-7,22,-3,22,1,29,7,29,10,30,9,26,5,25,-3,21,-8,20,-15,16,-13,17,-9,18,-6,25,-2,31,1,32,0,30,-1,25,-3,21,-2,19,-6,19,-8,20,-7,23,-7,25,-7,26,-6,25,-6,25,-5,25,-5,25,-4,26,-3,25,-2,25,-2,25,-1,24,-1,24,-1,24,-1,25,0,25,1,25,1,25,2,24,2,24,3,24,3,24,4,24,4,24,4,23,5,23,5,23,6,24,6,24,6,25,6,25,2,9]"
CSI_DATA,13633,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,200036959,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-4,0,-14,0,-14,1,-14,0,-14,0,-14,1,-14,1,-14,2,-14,2,-13,2,-13,2,-14,2,-14,2,-14,2,-13,2,-13,2,-13,3,-13,3,-13,3,-13,3,-13,3,-12,3,-12,4,-12,4,-12,5,-12,5,-13,5,-7,3,-13,6,-13,5,-13,5,-13,6,-13,6,-13,6,-13,6,-13,6,-13,6,-13,6,-14,6,-14,6,-14,6,-14,5,-15,5,-15,5,-15,5,-15,5,-15,5,-15,5,-15,4,-15,3,-15,3,-15,2,-15,2,-16,2,-4,0,0,0,0,0,0,0,0,0,0,0,-7,-3,-27,-11,-27,-10,-27,-9,-26,-9,-26,-9,-26,-9,-25,-9,-26,-8,-26,-7,-25,-8,-25,-8,-25,-7,-25,-6,-24,-7,-25,-6,-26,-5,-27,-5,-27,-4,-26,-3,-25,-4,-25,-4,-24,-2,-24,-1,-24,-1,-24,-1,-24,-1,-24,0,-25,2,-25,2,-25,2,-26,1,-26,1,-27,2,-27,3,-27,2,-27,3,-27,3,-27,3,-28,2,-27,1,-27,1,-27,1,-28,1,-29,1,-29,1,-29,0,-30,0,-30,0,-29,-1,-28,-3,-29,-4,-30,-3,-30,-3,-29,-4,-29,-7,-29,-8,-29,-7,-7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-9,19,-33,20,-33,21,-32,21,-31,20,-29,21,-28,22,-27,23,-25,25,-25,25,-26,24,-26,24,-26,24,-25,24,-24,25,-22,25,-22,24,-22,22,-21,22,-21,22,-21,22,-21,21,-20,20,-21,21,-22,22,-20,21,-19,20,-20,20,-21,20,-21,18,-21,17,-22,17,-22,18,-22,18,-21,19,-22,18,-23,16,-24,15,-24,15,-24,15,-25,15,-25,15,-24,15,-25,13,-25,13,-25,14,-25,13,-25,12,-25,11,-25,11,-26,11,-26,11,-26,12,-25,11,-25,11,-27,11,-29,10,-29,2,-7]"
